year,kt,party,id_kt,others_name,ap_i,vote,ap_s,seats,kname,s
1999,OW,svp,OW1999,,,0,0,,Obwalden ,0
2003,OW,svp,OW2003,,,33.58224487304688,0,,Obwalden ,0
2007,OW,svp,OW2007,,,32.90000152587891,0,,Obwalden ,1
2011,OW,svp,OW2011,,,43.09999847412109,0,,Obwalden ,0
1995,SG,svp,SG1995,,,8.399999618530273,0,,St. Gallen,1
1999,SG,svp,SG1999,,SG99C,27.60000038146973,-1,,St. Gallen,3
2003,SG,svp,SG2003,,SG03D,33.07649993896484,0,,St. Gallen,4
2007,SG,svp,SG2007,,SG07B,35.79999923706055,0,,St. Gallen,5
2011,SG,svp,SG2011,,SG11B,31.5,-1,,St. Gallen,4
1995,SH,svp,SH1995,,SH95A,20.39999961853027,0,,Schaffhausen,0
1999,SH,svp,SH1999,,SH99A,26,0,,Schaffhausen,0
2003,SH,svp,SH2003,,SH03A,28.51902008056641,0,,Schaffhausen,0
2007,SH,svp,SH2007,,,39.09999847412109,0,,Schaffhausen,1
2011,SH,svp,SH2011,,SH11C,39.90000152587891,0,,Schaffhausen,1
1995,SO,svp,SO1995,,SO95B,6.699999809265137,0,,Solothurn,0
1999,SO,svp,SO1999,,,18.60000038146973,0,,Solothurn,1
2003,SO,svp,SO2003,,,22.45570755004883,0,,Solothurn,2
2007,SO,svp,SO2007,,,27.10000038146973,0,,Solothurn,2
2011,SO,svp,SO2011,,SO11A,24.29999923706055,0,,Solothurn,2
1995,SZ,svp,SZ1995,,,21.5,0,,Schwyz,1
1999,SZ,svp,SZ1999,,,35.90000152587891,0,,Schwyz,1
2003,SZ,svp,SZ2003,,,43.64841461181641,0,,Schwyz,2
2007,SZ,svp,SZ2007,,,44.90000152587891,0,,Schwyz,2
2011,SZ,svp,SZ2011,,SZ11B,36.90000152587891,-1,,Schwyz,1
1995,TG,svp,TG1995,,TG95A,27,0,,Thurgau,2
1999,TG,svp,TG1999,,TG99A,33.20000076293945,0,,Thurgau,3
2003,TG,svp,TG2003,,TG03A,41.0389518737793,0,,Thurgau,3
2007,TG,svp,TG2007,,TG07A,42.40000152587891,0,,Thurgau,3
2011,TG,svp,TG2011,,,38.70000076293945,0,,Thurgau,3
1995,TI,svp,TI1995,,,1.5,0,,Tessin,0
1999,TI,svp,TI1999,,TI99B,5.300000190734863,0,,Tessin,0
2003,TI,svp,TI2003,,TI03B,7.587794780731201,0,,Tessin,0
2007,TI,svp,TI2007,,,8.699999809265137,0,,Tessin,0
2011,TI,svp,TI2011,,TI11A,9.699999809265137,0,,Tessin,1
1995,UR,svp,UR1995,,,0,0,,Uri,0
1999,UR,svp,UR1999,,,0,0,,Uri,0
2003,UR,svp,UR2003,,,31.27541542053223,0,,Uri,0
2007,UR,svp,UR2007,,,0,0,,Uri,0
2011,UR,svp,UR2011,,,0,0,,Uri,0
1995,VD,svp,VD1995,,VD95A,7.800000190734863,0,,Waadt,1
1999,VD,svp,VD1999,,VD99A,10.69999980926514,0,,Waadt,2
2003,VD,svp,VD2003,,VD03A,20.34689331054688,0,,Waadt,4
2007,VD,svp,VD2007,,VD07A,22.39999961853027,0,,Waadt,5
2011,VD,svp,VD2011,,VD11B,22.89999961853027,-1,,Waadt,4
1995,VS,svp,VS1995,,,0,0,,Wallis,0
1999,VS,svp,VS1999,,,9,0,,Wallis,0
2003,VS,svp,VS2003,,,13.36156940460205,0,,Wallis,1
2007,VS,svp,VS2007,,,16.60000038146973,0,,Wallis,1
2011,VS,svp,VS2011,,,19.70000076293945,0,,Wallis,1
1995,ZG,svp,ZG1995,,,15.19999980926514,0,,Zug,0
1999,ZG,svp,ZG1999,,ZG99A,21.39999961853027,1,,Zug,1
2003,ZG,svp,ZG2003,,,27.70439910888672,0,,Zug,1
2007,ZG,svp,ZG2007,,,29.10000038146973,0,,Zug,1
2011,ZG,svp,ZG2011,,,28.29999923706055,0,,Zug,1
1995,ZH,svp,ZH1995,,ZH95D,25.5,0,,Zürich,9
1999,ZH,svp,ZH1999,,ZH99D,32.5,0,,Zürich,13
2003,ZH,svp,ZH2003,,ZH03A,33.39426040649414,-1,,Zürich,12
2007,ZH,svp,ZH2007,,ZH07A,33.90000152587891,-1,,Zürich,12
2011,ZH,svp,ZH2011,,ZH11A,29.79999923706055,0,,Zürich,11
1995,AG,uebrige,AG1995,,,0,0,,Aargau,0
1995,AG,uebrige,AG1995,,AG95D,.1000000014901161,0,,Aargau,0
1995,AG,uebrige,AG1995,,AG95D,.699999988079071,0,,Aargau,0
1995,AG,uebrige,AG1995,,,.300000011920929,0,,Aargau,0
1999,AG,uebrige,AG1999,,,0,0,,Aargau,0
1999,AG,uebrige,AG1999,,,0,0,,Aargau,0
1999,AG,uebrige,AG1999,,,.1000000014901161,0,,Aargau,0
1999,AG,uebrige,AG1999,,,0,0,,Aargau,0
2003,AG,uebrige,AG2003,,,0,0,,Aargau,0
2003,AG,uebrige,AG2003,,,0,0,,Aargau,0
2003,AG,uebrige,AG2003,,AG03D,.300000011920929,0,,Aargau,0
2003,AG,uebrige,AG2003,,,.1207414269447327,0,,Aargau,0
2007,AG,uebrige,AG2007,,,0,0,,Aargau,0
2007,AG,uebrige,AG2007,,AG07B,4.099999904632568,0,,Aargau,0
2007,AG,uebrige,AG2007,,,0,0,,Aargau,0
2007,AG,uebrige,AG2007,,,.6000000238418579,0,,Aargau,0
2011,AG,uebrige,AG2011,SLB - Sozial-Liberale Bewegung,AG11B,.5,0,,Aargau,0
2011,AG,uebrige,AG2011,,,.800000011920929,0,,Aargau,0
1995,AI,uebrige,AI1995,,,14.60000038146973,0,,Appenzell I. Rh. ,0
1995,AI,uebrige,AI1995,,,0,0,,Appenzell I. Rh. ,0
1995,AI,uebrige,AI1995,,,0,0,,Appenzell I. Rh. ,0
1995,AI,uebrige,AI1995,,,0,0,,Appenzell I. Rh. ,0
1999,AI,uebrige,AI1999,,,0,0,,Appenzell I. Rh. ,0
1999,AI,uebrige,AI1999,,,0,0,,Appenzell I. Rh. ,0
1999,AI,uebrige,AI1999,,,.699999988079071,0,,Appenzell I. Rh. ,0
1999,AI,uebrige,AI1999,,,0,0,,Appenzell I. Rh. ,0
2003,AI,uebrige,AI2003,,,30.83832359313965,0,,Appenzell I. Rh. ,0
2003,AI,uebrige,AI2003,,,0,0,,Appenzell I. Rh. ,0
2003,AI,uebrige,AI2003,,,0,0,,Appenzell I. Rh. ,0
2003,AI,uebrige,AI2003,,,0,0,,Appenzell I. Rh. ,0
2007,AI,uebrige,AI2007,,,15.39999961853027,0,,Appenzell I. Rh. ,0
2007,AI,uebrige,AI2007,,,0,0,,Appenzell I. Rh. ,0
2007,AI,uebrige,AI2007,,,0,0,,Appenzell I. Rh. ,0
2007,AI,uebrige,AI2007,,,0,0,,Appenzell I. Rh. ,0
2011,AI,uebrige,AI2011,,,3.599999904632568,0,,Appenzell I. Rh. ,0
1995,AR,uebrige,AR1995,,,1.200000047683716,0,,Appenzell A. Rh.,0
1995,AR,uebrige,AR1995,,,0,0,,Appenzell A. Rh.,0
1995,AR,uebrige,AR1995,,,0,0,,Appenzell A. Rh.,0
1995,AR,uebrige,AR1995,,,0,0,,Appenzell A. Rh.,0
1999,AR,uebrige,AR1999,,,0,0,,Appenzell A. Rh.,0
1999,AR,uebrige,AR1999,,,0,0,,Appenzell A. Rh.,0
1999,AR,uebrige,AR1999,,,0,0,,Appenzell A. Rh.,0
1999,AR,uebrige,AR1999,,,0,0,,Appenzell A. Rh.,0
2003,AR,uebrige,AR2003,,,0,0,,Appenzell A. Rh.,0
2003,AR,uebrige,AR2003,,,.7511467933654785,0,,Appenzell A. Rh.,0
2003,AR,uebrige,AR2003,,,0,0,,Appenzell A. Rh.,0
2003,AR,uebrige,AR2003,,,0,0,,Appenzell A. Rh.,0
2007,AR,uebrige,AR2007,,,0,0,,Appenzell A. Rh.,0
2007,AR,uebrige,AR2007,,,32.29999923706055,0,,Appenzell A. Rh.,0
2007,AR,uebrige,AR2007,,,0,0,,Appenzell A. Rh.,0
2007,AR,uebrige,AR2007,,,0,0,,Appenzell A. Rh.,0
2011,AR,uebrige,AR2011,,,1,0,,Appenzell A. Rh.,0
1995,BE,uebrige,BE1995,,BE95B,1.5,0,,Bern,0
1995,BE,uebrige,BE1995,,,.1000000014901161,0,,Bern,0
1995,BE,uebrige,BE1995,,BE95E,.300000011920929,0,,Bern,0
1995,BE,uebrige,BE1995,,BE95B,.1000000014901161,0,,Bern,0
1999,BE,uebrige,BE1999,,,.1000000014901161,0,,Bern,0
1999,BE,uebrige,BE1999,,BE99B,.300000011920929,0,,Bern,0
1999,BE,uebrige,BE1999,,BE99F,1.200000047683716,0,,Bern,0
1999,BE,uebrige,BE1999,,,0,0,,Bern,0
2003,BE,uebrige,BE2003,,,.237898200750351,0,,Bern,0
2003,BE,uebrige,BE2003,,,0,0,,Bern,0
2003,BE,uebrige,BE2003,,BE03E,.8999999761581421,0,,Bern,0
2003,BE,uebrige,BE2003,,BE03B,1.899999976158142,0,,Bern,0
2007,BE,uebrige,BE2007,,BE07E,.2209387272596359,0,,Bern,0
2007,BE,uebrige,BE2007,,BE07E,.0805927067995071,0,,Bern,0
2007,BE,uebrige,BE2007,,BE07E,.8396130204200745,0,,Bern,0
2007,BE,uebrige,BE2007,,,.1588555425405502,0,,Bern,0
2011,BE,uebrige,BE2011,Tierpartei Schweiz (TPS),BE11C,.2000000029802322,0,,Bern,0
2011,BE,uebrige,BE2011,Mitte: Die Liberalsozialen (M-LS),BE11C,.300000011920929,0,,Bern,0
2011,BE,uebrige,BE2011,Alternative Linke (AL),BE11B,.5,0,,Bern,0
2011,BE,uebrige,BE2011,Jimy Hofer plus (JHp),BE11D,.4000000059604645,0,,Bern,0
2011,BE,uebrige,BE2011,,,.5,0,,Bern,0
2011,BE,uebrige,BE2011,Les Rauragues (RAU),BE11D,.2000000029802322,0,,Bern,0
2011,BE,uebrige,BE2011,Alpenparlament (ALP),BE11A,.4000000059604645,0,,Bern,0
2011,BE,uebrige,BE2011,Piratenpartei (PIRATEN),BE11D,.699999988079071,0,,Bern,0
1995,BL,uebrige,BL1995,,,0,0,,Basel-Landschaft ,0
1995,BL,uebrige,BL1995,,BL95B,6.400000095367432,0,,Basel-Landschaft ,0
1995,BL,uebrige,BL1995,,,0,0,,Basel-Landschaft ,0
1995,BL,uebrige,BL1995,,,.699999988079071,0,,Basel-Landschaft ,0
1999,BL,uebrige,BL1999,,,0,0,,Basel-Landschaft ,0
1999,BL,uebrige,BL1999,,,.2000000029802322,0,,Basel-Landschaft ,0
1999,BL,uebrige,BL1999,,,0,0,,Basel-Landschaft ,0
1999,BL,uebrige,BL1999,,BL99B,2.299999952316284,0,,Basel-Landschaft ,0
2003,BL,uebrige,BL2003,,,0,0,,Basel-Landschaft ,0
2003,BL,uebrige,BL2003,,,0,0,,Basel-Landschaft ,0
2003,BL,uebrige,BL2003,,,0,0,,Basel-Landschaft ,0
2003,BL,uebrige,BL2003,,,.7932924628257752,0,,Basel-Landschaft ,0
2007,BL,uebrige,BL2007,,,0,0,,Basel-Landschaft ,0
2007,BL,uebrige,BL2007,,,0,0,,Basel-Landschaft ,0
2007,BL,uebrige,BL2007,,,0,0,,Basel-Landschaft ,0
2007,BL,uebrige,BL2007,,,0,0,,Basel-Landschaft ,0
2011,BL,uebrige,BL2011,,,0,0,,Basel-Landschaft ,0
1995,BS,uebrige,BS1995,,,0,0,,Basel-Stadt,0
1995,BS,uebrige,BS1995,,,.699999988079071,0,,Basel-Stadt,0
1995,BS,uebrige,BS1995,,,0,0,,Basel-Stadt,0
1995,BS,uebrige,BS1995,,,0,0,,Basel-Stadt,0
1999,BS,uebrige,BS1999,,,0,0,,Basel-Stadt,0
1999,BS,uebrige,BS1999,,,0,0,,Basel-Stadt,0
1999,BS,uebrige,BS1999,,BS99C,4.599999904632568,0,,Basel-Stadt,0
1999,BS,uebrige,BS1999,,,.8999999761581421,0,,Basel-Stadt,0
2003,BS,uebrige,BS2003,,,0,0,,Basel-Stadt,0
2003,BS,uebrige,BS2003,,,0,0,,Basel-Stadt,0
2003,BS,uebrige,BS2003,,,1.567761540412903,0,,Basel-Stadt,0
2003,BS,uebrige,BS2003,,,0,0,,Basel-Stadt,0
2007,BS,uebrige,BS2007,,,0,0,,Basel-Stadt,0
2007,BS,uebrige,BS2007,,,1.700000047683716,0,,Basel-Stadt,0
2007,BS,uebrige,BS2007,,,0,0,,Basel-Stadt,0
2007,BS,uebrige,BS2007,,,0,0,,Basel-Stadt,0
2011,BS,uebrige,BS2011,,,4.199999809265137,0,,Basel-Stadt,0
1995,FR,uebrige,FR1995,,FR95D,3.200000047683716,0,,Freiburg,0
1995,FR,uebrige,FR1995,,,0,0,,Freiburg,0
1995,FR,uebrige,FR1995,,,0,0,,Freiburg,0
1995,FR,uebrige,FR1995,,,6.5,0,,Freiburg,0
1999,FR,uebrige,FR1999,,FR99B,1.600000023841858,0,,Freiburg,0
1999,FR,uebrige,FR1999,,,0,0,,Freiburg,0
1999,FR,uebrige,FR1999,,,2.5,0,,Freiburg,0
1999,FR,uebrige,FR1999,,FR99B,4.5,0,,Freiburg,0
2003,FR,uebrige,FR2003,,,0,0,,Freiburg,0
2003,FR,uebrige,FR2003,,FR03B,2.200000047683716,0,,Freiburg,0
2003,FR,uebrige,FR2003,,,.8734333515167236,0,,Freiburg,0
2003,FR,uebrige,FR2003,,,0,0,,Freiburg,0
2007,FR,uebrige,FR2007,,FR07B,1.062363505363464,0,,Freiburg,0
2007,FR,uebrige,FR2007,,,0,0,,Freiburg,0
2007,FR,uebrige,FR2007,,FR07D,.2383779734373093,0,,Freiburg,0
2007,FR,uebrige,FR2007,,FR07D,.2807876765727997,0,,Freiburg,0
2011,FR,uebrige,FR2011,Piratenpartei Freiburg (PPFR),FR11B,.6000000238418579,0,,Freiburg,0
2011,FR,uebrige,FR2011,UBB - Unabhängige Bürger Bewegung,FR11B,.2000000029802322,0,,Freiburg,0
2011,FR,uebrige,FR2011,,,.699999988079071,0,,Freiburg,0
1995,GE,uebrige,GE1995,,,0,0,,Genf,0
1995,GE,uebrige,GE1995,,,4.199999809265137,0,,Genf,0
1995,GE,uebrige,GE1995,,,0,0,,Genf,0
1995,GE,uebrige,GE1995,,,0,0,,Genf,0
1999,GE,uebrige,GE1999,,,0,0,,Genf,0
1999,GE,uebrige,GE1999,,,0,0,,Genf,0
1999,GE,uebrige,GE1999,,,2.299999952316284,0,,Genf,0
1999,GE,uebrige,GE1999,,,0,0,,Genf,0
2003,GE,uebrige,GE2003,,,0,0,,Genf,0
2003,GE,uebrige,GE2003,,,0,0,,Genf,0
2003,GE,uebrige,GE2003,,,1.68046510219574,0,,Genf,0
2003,GE,uebrige,GE2003,,,0,0,,Genf,0
2007,GE,uebrige,GE2007,,,2.599999904632568,0,,Genf,0
2007,GE,uebrige,GE2007,,GE07B,.699999988079071,0,,Genf,0
2007,GE,uebrige,GE2007,,,0,0,,Genf,0
2007,GE,uebrige,GE2007,,,0,0,,Genf,0
2011,GE,uebrige,GE2011,,,1.899999976158142,0,,Genf,0
1995,GL,uebrige,GL1995,,,16.10000038146973,0,,Glarus,0
1995,GL,uebrige,GL1995,,,0,0,,Glarus,0
1995,GL,uebrige,GL1995,,,0,0,,Glarus,0
1995,GL,uebrige,GL1995,,,0,0,,Glarus,0
1999,GL,uebrige,GL1999,,,0,0,,Glarus,0
1999,GL,uebrige,GL1999,,,0,0,,Glarus,0
1999,GL,uebrige,GL1999,,,14.30000019073486,0,,Glarus,0
1999,GL,uebrige,GL1999,,,0,0,,Glarus,0
2003,GL,uebrige,GL2003,,,0,0,,Glarus,0
2003,GL,uebrige,GL2003,,,0,0,,Glarus,0
2003,GL,uebrige,GL2003,,,32.88129806518555,0,,Glarus,0
2003,GL,uebrige,GL2003,,,0,0,,Glarus,0
2007,GL,uebrige,GL2007,,,0,0,,Glarus,0
2007,GL,uebrige,GL2007,,,0,0,,Glarus,0
2007,GL,uebrige,GL2007,,,0,0,,Glarus,0
2007,GL,uebrige,GL2007,,,9.399999618530273,0,,Glarus,0
2011,GL,uebrige,GL2011,,,13.69999980926514,0,,Glarus,0
1995,GR,uebrige,GR1995,,,.5,0,,Graubünden,0
1995,GR,uebrige,GR1995,,,0,0,,Graubünden,0
1995,GR,uebrige,GR1995,,,0,0,,Graubünden,0
1995,GR,uebrige,GR1995,,GR95B,1.200000047683716,0,,Graubünden,0
1999,GR,uebrige,GR1999,,GR99B,2.299999952316284,0,,Graubünden,0
1999,GR,uebrige,GR1999,,GR99B,1.100000023841858,0,,Graubünden,0
1999,GR,uebrige,GR1999,,,1,0,,Graubünden,0
1999,GR,uebrige,GR1999,,GR99B,1.399999976158142,0,,Graubünden,0
2003,GR,uebrige,GR2003,,,0,0,,Graubünden,0
2003,GR,uebrige,GR2003,,,0,0,,Graubünden,0
2003,GR,uebrige,GR2003,,,0,0,,Graubünden,0
2003,GR,uebrige,GR2003,,,0,0,,Graubünden,0
2007,GR,uebrige,GR2007,,,0,0,,Graubünden,0
2007,GR,uebrige,GR2007,,,0,0,,Graubünden,0
2007,GR,uebrige,GR2007,,,0,0,,Graubünden,0
2007,GR,uebrige,GR2007,,,.6000000238418579,0,,Graubünden,0
2011,GR,uebrige,GR2011,,,0,0,,Graubünden,0
1995,JU,uebrige,JU1995,,,0,0,,Jura,0
1995,JU,uebrige,JU1995,,,0,0,,Jura,0
1995,JU,uebrige,JU1995,,,0,0,,Jura,0
1995,JU,uebrige,JU1995,,,0,0,,Jura,0
1999,JU,uebrige,JU1999,,,0,0,,Jura,0
1999,JU,uebrige,JU1999,,,0,0,,Jura,0
1999,JU,uebrige,JU1999,,,0,0,,Jura,0
1999,JU,uebrige,JU1999,,,0,0,,Jura,0
2003,JU,uebrige,JU2003,,,0,0,,Jura,0
2003,JU,uebrige,JU2003,,,0,0,,Jura,0
2003,JU,uebrige,JU2003,,,0,0,,Jura,0
2003,JU,uebrige,JU2003,,,0,0,,Jura,0
2007,JU,uebrige,JU2007,,,0,0,,Jura,0
2007,JU,uebrige,JU2007,,,0,0,,Jura,0
2007,JU,uebrige,JU2007,,,0,0,,Jura,0
2007,JU,uebrige,JU2007,,,0,0,,Jura,0
2011,JU,uebrige,JU2011,,,0,0,,Jura,0
1995,LU,uebrige,LU1995,,,0,0,,Luzern,0
1995,LU,uebrige,LU1995,,,0,0,,Luzern,0
1995,LU,uebrige,LU1995,,,.4000000059604645,0,,Luzern,0
1995,LU,uebrige,LU1995,,,0,0,,Luzern,0
1999,LU,uebrige,LU1999,,,0,0,,Luzern,0
1999,LU,uebrige,LU1999,,,0,0,,Luzern,0
1999,LU,uebrige,LU1999,,,1.100000023841858,0,,Luzern,0
1999,LU,uebrige,LU1999,,,0,0,,Luzern,0
2003,LU,uebrige,LU2003,,,0,0,,Luzern,0
2003,LU,uebrige,LU2003,,LU03D,1,0,,Luzern,0
2003,LU,uebrige,LU2003,,,0,0,,Luzern,0
2003,LU,uebrige,LU2003,,,1.517309427261353,0,,Luzern,0
2007,LU,uebrige,LU2007,,,.8999999761581421,0,,Luzern,0
2007,LU,uebrige,LU2007,,,0,0,,Luzern,0
2007,LU,uebrige,LU2007,,,0,0,,Luzern,0
2007,LU,uebrige,LU2007,,,0,0,,Luzern,0
2011,LU,uebrige,LU2011,,,.5,0,,Luzern,0
2011,LU,uebrige,LU2011,DIE Landoffensive / Landoff,LU11A,0,0,,Luzern,0
1995,NE,uebrige,NE1995,,,0,0,,Neuenburg,0
1995,NE,uebrige,NE1995,,,0,0,,Neuenburg,0
1995,NE,uebrige,NE1995,,,0,0,,Neuenburg,0
1995,NE,uebrige,NE1995,,,3.200000047683716,0,,Neuenburg,0
1999,NE,uebrige,NE1999,,,1,0,,Neuenburg,0
1999,NE,uebrige,NE1999,,,0,0,,Neuenburg,0
1999,NE,uebrige,NE1999,,,0,0,,Neuenburg,0
1999,NE,uebrige,NE1999,,,0,0,,Neuenburg,0
2003,NE,uebrige,NE2003,,,0,0,,Neuenburg,0
2003,NE,uebrige,NE2003,,,0,0,,Neuenburg,0
2003,NE,uebrige,NE2003,,,0,0,,Neuenburg,0
2003,NE,uebrige,NE2003,,,0,0,,Neuenburg,0
2007,NE,uebrige,NE2007,,,.2000000029802322,0,,Neuenburg,0
2007,NE,uebrige,NE2007,,,0,0,,Neuenburg,0
2007,NE,uebrige,NE2007,,NE07A,1.600000023841858,0,,Neuenburg,0
2007,NE,uebrige,NE2007,,,0,0,,Neuenburg,0
2011,NE,uebrige,NE2011,,,0,0,,Neuenburg,0
1995,NW,uebrige,NW1995,,,19.79999923706055,0,,Nidwalden,0
1995,NW,uebrige,NW1995,,,0,0,,Nidwalden,0
1995,NW,uebrige,NW1995,,,0,0,,Nidwalden,0
1995,NW,uebrige,NW1995,,,0,0,,Nidwalden,0
1999,NW,uebrige,NW1999,,,0,0,,Nidwalden,0
1999,NW,uebrige,NW1999,,,0,0,,Nidwalden,0
1999,NW,uebrige,NW1999,,,0,0,,Nidwalden,0
1999,NW,uebrige,NW1999,,,1.600000023841858,0,,Nidwalden,0
2003,NW,uebrige,NW2003,,,0,0,,Nidwalden,0
2003,NW,uebrige,NW2003,,,0,0,,Nidwalden,0
2003,NW,uebrige,NW2003,,,1.245651483535767,0,,Nidwalden,0
2003,NW,uebrige,NW2003,,,0,0,,Nidwalden,0
2007,NW,uebrige,NW2007,,,0,0,,Nidwalden,0
2007,NW,uebrige,NW2007,,,0,0,,Nidwalden,0
2007,NW,uebrige,NW2007,,,0,0,,Nidwalden,0
2007,NW,uebrige,NW2007,,,0,0,,Nidwalden,0
2011,NW,uebrige,NW2011,,,0,0,,Nidwalden,0
1995,OW,uebrige,OW1995,,,0,0,,Obwalden ,0
1995,OW,uebrige,OW1995,,,0,0,,Obwalden ,0
1995,OW,uebrige,OW1995,,,2.099999904632568,0,,Obwalden ,0
1995,OW,uebrige,OW1995,,,0,0,,Obwalden ,0
1999,OW,uebrige,OW1999,,,0,0,,Obwalden ,0
1999,OW,uebrige,OW1999,,,0,0,,Obwalden ,0
1999,OW,uebrige,OW1999,,,0,0,,Obwalden ,0
1999,OW,uebrige,OW1999,,,0,0,,Obwalden ,0
2003,OW,uebrige,OW2003,,,.0207425858825445,0,,Obwalden ,0
2003,OW,uebrige,OW2003,,,0,0,,Obwalden ,0
2003,OW,uebrige,OW2003,,,0,0,,Obwalden ,0
2003,OW,uebrige,OW2003,,,0,0,,Obwalden ,0
2007,OW,uebrige,OW2007,,,0,0,,Obwalden ,0
2007,OW,uebrige,OW2007,,,23,0,,Obwalden ,0
2007,OW,uebrige,OW2007,,,0,0,,Obwalden ,0
2007,OW,uebrige,OW2007,,,0,0,,Obwalden ,0
2011,OW,uebrige,OW2011,,,56.90000152587891,0,,Obwalden ,1
1995,SG,uebrige,SG1995,,SG95A,1.899999976158142,0,,St. Gallen,0
1995,SG,uebrige,SG1995,,SG95C,1,0,,St. Gallen,0
1995,SG,uebrige,SG1995,,,.5,0,,St. Gallen,0
1995,SG,uebrige,SG1995,,,0,0,,St. Gallen,0
1999,SG,uebrige,SG1999,,,.5,0,,St. Gallen,0
1999,SG,uebrige,SG1999,,SG99C,.6000000238418579,0,,St. Gallen,0
1999,SG,uebrige,SG1999,,,0,0,,St. Gallen,0
1999,SG,uebrige,SG1999,,SG99B,.699999988079071,0,,St. Gallen,0
2003,SG,uebrige,SG2003,,,1.260999798774719,0,,St. Gallen,0
2003,SG,uebrige,SG2003,,,0,0,,St. Gallen,0
2003,SG,uebrige,SG2003,,,0,0,,St. Gallen,0
2003,SG,uebrige,SG2003,,,0,0,,St. Gallen,0
2007,SG,uebrige,SG2007,,,.7471050620079041,0,,St. Gallen,0
2007,SG,uebrige,SG2007,,SG07C,.4248926937580109,0,,St. Gallen,0
2007,SG,uebrige,SG2007,,SG07A,.0280022211372852,0,,St. Gallen,0
2007,SG,uebrige,SG2007,,,0,0,,St. Gallen,0
2011,SG,uebrige,SG2011,,,0,0,,St. Gallen,0
1995,SH,uebrige,SH1995,,,1.399999976158142,0,,Schaffhausen,0
1995,SH,uebrige,SH1995,,,0,0,,Schaffhausen,0
1995,SH,uebrige,SH1995,,,0,0,,Schaffhausen,0
1995,SH,uebrige,SH1995,,,0,0,,Schaffhausen,0
1999,SH,uebrige,SH1999,,,0,0,,Schaffhausen,0
1999,SH,uebrige,SH1999,,,0,0,,Schaffhausen,0
1999,SH,uebrige,SH1999,,,0,0,,Schaffhausen,0
1999,SH,uebrige,SH1999,,,0,0,,Schaffhausen,0
2003,SH,uebrige,SH2003,,,0,0,,Schaffhausen,0
2003,SH,uebrige,SH2003,,,0,0,,Schaffhausen,0
2003,SH,uebrige,SH2003,,,0,0,,Schaffhausen,0
2003,SH,uebrige,SH2003,,,0,0,,Schaffhausen,0
2007,SH,uebrige,SH2007,,,0,0,,Schaffhausen,0
2007,SH,uebrige,SH2007,,,0,0,,Schaffhausen,0
2007,SH,uebrige,SH2007,,,0,0,,Schaffhausen,0
2007,SH,uebrige,SH2007,,,0,0,,Schaffhausen,0
2011,SH,uebrige,SH2011,,,4.300000190734863,0,,Schaffhausen,0
2011,SH,uebrige,SH2011,Alternative Liste Schaffhausen,SH11A,0,0,,Schaffhausen,0
1995,SO,uebrige,SO1995,,,1.299999952316284,0,,Solothurn,0
1995,SO,uebrige,SO1995,,,0,0,,Solothurn,0
1995,SO,uebrige,SO1995,,,0,0,,Solothurn,0
1995,SO,uebrige,SO1995,,,0,0,,Solothurn,0
1999,SO,uebrige,SO1999,,,0,0,,Solothurn,0
1999,SO,uebrige,SO1999,,,.6000000238418579,0,,Solothurn,0
1999,SO,uebrige,SO1999,,SO99E,.699999988079071,0,,Solothurn,0
1999,SO,uebrige,SO1999,,,0,0,,Solothurn,0
2003,SO,uebrige,SO2003,,,0,0,,Solothurn,0
2003,SO,uebrige,SO2003,,,0,0,,Solothurn,0
2003,SO,uebrige,SO2003,,,0,0,,Solothurn,0
2003,SO,uebrige,SO2003,,,0,0,,Solothurn,0
2007,SO,uebrige,SO2007,,,0,0,,Solothurn,0
2007,SO,uebrige,SO2007,,,0,0,,Solothurn,0
2007,SO,uebrige,SO2007,,,0,0,,Solothurn,0
2007,SO,uebrige,SO2007,,,0,0,,Solothurn,0
2011,SO,uebrige,SO2011,,,2.299999952316284,0,,Solothurn,0
1995,SZ,uebrige,SZ1995,,,1.299999952316284,0,,Schwyz,0
1995,SZ,uebrige,SZ1995,,,0,0,,Schwyz,0
1995,SZ,uebrige,SZ1995,,,0,0,,Schwyz,0
1995,SZ,uebrige,SZ1995,,,0,0,,Schwyz,0
1999,SZ,uebrige,SZ1999,,SZ99C,1,0,,Schwyz,0
1999,SZ,uebrige,SZ1999,,SZ99C,.4000000059604645,0,,Schwyz,0
1999,SZ,uebrige,SZ1999,,,0,0,,Schwyz,0
1999,SZ,uebrige,SZ1999,,,0,0,,Schwyz,0
2003,SZ,uebrige,SZ2003,,,0,0,,Schwyz,0
2003,SZ,uebrige,SZ2003,,,0,0,,Schwyz,0
2003,SZ,uebrige,SZ2003,,,0,0,,Schwyz,0
2003,SZ,uebrige,SZ2003,,,0,0,,Schwyz,0
2007,SZ,uebrige,SZ2007,,,0,0,,Schwyz,0
2007,SZ,uebrige,SZ2007,,,0,0,,Schwyz,0
2007,SZ,uebrige,SZ2007,,,0,0,,Schwyz,0
2007,SZ,uebrige,SZ2007,,,0,0,,Schwyz,0
2011,SZ,uebrige,SZ2011,Gewerkschaftsbund,SZ11A,.800000011920929,0,,Schwyz,0
2011,SZ,uebrige,SZ2011,Aktive Senioren,SZ11B,1.100000023841858,0,,Schwyz,0
2011,SZ,uebrige,SZ2011,,,1.899999976158142,0,,Schwyz,0
